sws_id,precipitation,rainfall,snowfall,snowmelt,air_pressure,air_temperature,relative_humidity,wind_speed,potential_evaporation
7636645,920.56,476.19128,444.3687,446.13766,98.635124,6.55655,0.7764025,3.617476,922.97
7491048,937.8612,497.22354,440.63763,442.70206,99.19993,6.910223,0.76275164,3.1015449,958.8844
7742976,942.3014,530.4694,411.83194,415.7868,97.87342,6.4393945,0.7564526,2.3583155,1010.9377
7953994,924.99304,585.1579,339.83517,342.4492,98.079506,6.4161763,0.7292639,1.4157375,1031.9214
7501053,937.8611,497.19675,440.66434,442.7019,99.193504,6.8983197,0.7627956,3.098644,958.87775
7511063,937.8613,497.72003,440.1413,442.7022,99.18797,6.886481,0.7628301,3.0960412,958.97833
7728494,939.136,578.27563,360.86038,361.66687,97.80196,6.3222446,0.731986,1.4897764,1031.9219
8008797,924.46875,581.8742,342.59454,345.2888,98.035126,6.394758,0.72706956,1.3627344,1033.3229
8098659,930.51794,576.4003,354.11758,355.8873,97.82871,6.3575916,0.72864556,1.4037373,1033.7826
7731449,933.4269,476.99228,456.43457,458.29398,98.67328,6.5090246,0.7705388,3.3795896,939.461
7611789,921.93134,483.30627,438.62506,438.8245,98.69268,6.6702123,0.78335035,3.8797314,903.4596
7978046,930.31445,520.7569,409.55753,411.03134,97.89292,6.455698,0.7536562,2.2796094,1019.165
7927798,924.5707,522.76495,401.8057,402.46683,98.11968,6.5719185,0.7714648,2.9601498,977.94
7808364,935.10565,566.9667,368.13898,368.58328,97.87819,6.3419895,0.73671585,1.6592766,1034.0244
7943506,931.86127,574.82104,357.04022,359.32272,97.741196,6.352907,0.73014134,1.4580877,1036.0579
8173905,922.12427,581.3925,340.73175,339.61243,98.05933,6.4308105,0.727508,1.3842705,1034.4674
7861488,925.2691,469.12268,456.14642,458.2917,98.67037,6.5303316,0.77251285,3.4825392,933.6799
7898431,936.8027,582.0768,354.7259,354.81897,97.84022,6.3555207,0.73295736,1.5540481,1037.6951
7705850,940.1428,527.822,412.32083,412.84753,99.12629,7.339279,0.75827736,3.287002,975.84686
8283888,920.65137,583.29913,337.35226,338.85074,98.08424,6.4566984,0.72580516,1.366383,1039.3569
7958268,937.7167,581.8431,355.87363,358.17215,97.87221,6.401474,0.74061334,1.82763,1037.365
8012906,921.6746,508.92987,412.74475,412.2719,98.075325,6.524919,0.76320297,2.6447356,1000.55756
7904134,920.5286,587.1695,333.35913,335.2845,98.1886,6.4761724,0.7307884,1.5198964,1044.7896
8019390,921.3241,587.4535,333.87057,335.20746,98.329346,6.6309304,0.73355275,1.8057685,1089.7417
7591087,938.18176,496.3587,441.82303,443.70526,99.15915,6.838363,0.76269007,3.0900903,961.2959
7864332,919.68195,597.53534,322.1466,323.96103,98.28287,6.5631347,0.7329293,1.6967134,1070.3298
7801414,929.38513,468.70123,460.68393,461.44424,98.79956,6.5253425,0.7685037,3.328523,946.32477
7695779,938.734,527.69977,411.03424,413.26328,99.167404,7.411974,0.75739807,3.3366306,978.98724
7631100,938.3258,495.05063,443.2752,445.65942,99.15552,6.830523,0.7626136,3.0901263,962.0873
8017062,920.66437,424.6033,496.06107,498.42764,98.60597,6.8514338,0.7945244,4.161115,885.94775
7641101,920.8778,476.14557,444.73224,445.65845,99.15172,6.8250947,0.7626183,3.0899346,962.2218
8037032,920.6316,429.44522,491.1864,492.41052,98.66182,6.8515043,0.7942112,4.175257,883.7892
8302589,922.0875,505.85516,416.23233,416.90012,98.336464,6.7471113,0.7842156,3.5357153,940.63403
7661026,937.8612,497.25027,440.61096,442.29102,99.21133,6.9644527,0.76151025,3.1150396,966.01117
8132115,923.7832,418.15976,505.62344,506.79367,98.5838,6.876501,0.79541105,4.172344,885.8227
8003374,932.85693,575.4726,357.38434,357.93744,97.90834,6.3879747,0.73436224,1.6263773,1041.9065
7965915,926.7532,504.8002,421.953,422.55334,99.13017,7.128649,0.75897884,3.1580658,978.4575
7980607,946.67444,557.48676,389.18765,390.0451,99.2431,7.790286,0.75073844,3.611143,1009.60345
7896071,931.7561,512.08075,419.67535,418.614,99.07543,6.9178414,0.760791,3.1052928,972.2596
7836202,921.186,454.50635,466.67963,467.69672,99.01626,6.6693354,0.7634354,3.1162891,962.32526
7720756,937.10706,541.22003,395.88702,396.44113,99.115524,7.5341496,0.7554534,3.4182098,987.2517
7996780,910.6886,467.9151,442.7735,441.49255,98.70249,6.7337284,0.78628206,3.9894457,893.7129
7900821,937.08563,530.793,406.2926,407.73337,99.05229,7.4256873,0.75608,3.309707,987.1984
7987937,920.3936,509.66165,410.73196,411.18057,97.9919,6.521848,0.76007044,2.5383925,1009.2923
8113206,937.19385,538.0084,399.18542,400.42914,97.94494,6.443574,0.7445961,1.983782,1036.175
7987269,923.06616,496.04865,427.01755,429.53333,98.41629,6.862423,0.79425055,4.051969,897.2623
7750766,937.08545,540.7126,396.37283,396.30978,99.23786,7.5003414,0.7555999,3.3786292,987.4838
7825747,938.37134,543.8512,394.5201,396.4213,99.02788,7.5741463,0.75403434,3.4121583,995.0083
8056235,917.42236,453.28308,464.13928,464.46573,98.98369,6.6338625,0.7633873,3.1546226,964.8941
7866642,917.76794,471.81876,445.94922,445.63345,98.597786,6.595494,0.7770044,3.6807604,919.3213
7929100,920.81146,584.21155,336.5999,337.91266,98.20891,6.496331,0.72809,1.4559557,1044.95
8240637,940.1655,541.04913,399.11642,400.7241,99.1016,7.688713,0.7518674,3.4819012,1005.0962
8020533,935.6959,570.9858,364.71014,365.23776,99.38412,7.940543,0.7479798,3.774946,1024.9261
8041338,911.84753,451.28055,460.56702,462.6792,98.85196,6.549429,0.7663942,3.2702577,954.13196
8238818,923.3196,578.392,344.92755,347.84714,98.12629,6.4481287,0.7255102,1.3598545,1039.9056
7915923,927.209,504.7346,422.4744,424.31363,99.17321,7.145549,0.75930977,3.1696403,975.63794
8257848,920.4968,512.03467,408.4622,407.43738,98.14439,6.604348,0.7678417,2.856487,992.9465
8153136,930.99854,527.40924,403.58932,403.55228,97.92833,6.4710145,0.74993217,2.17275,1029.0161
7876165,915.61383,493.56076,422.05307,423.012,98.93839,6.766205,0.76182115,3.1034358,969.66925
7845844,934.74646,526.97,407.77652,408.75812,99.21252,7.339716,0.757289,3.2628284,982.3966
8267695,922.57874,510.91342,411.6653,411.7078,98.18823,6.692035,0.77930963,3.317796,957.5388
8392808,917.4367,511.6851,405.75162,405.08997,98.18334,6.66825,0.7709675,3.005128,987.5755
7820882,923.4343,518.5766,404.8577,406.663,99.125046,7.308202,0.75689393,3.2294083,986.3478
8157778,923.07544,521.40845,401.66696,401.7369,98.197464,6.649461,0.7742132,3.1068935,974.1296
8213613,929.3407,574.02545,355.31528,355.1588,97.90378,6.4223866,0.7269518,1.4187495,1045.1255
8462688,920.18604,515.87103,404.31497,405.0113,98.241936,6.718484,0.77854866,3.303937,962.542
8166523,917.0681,456.27704,460.79108,462.4338,98.64423,6.562831,0.77388746,3.5696402,928.88403
8364183,920.3161,596.86694,323.44916,323.39807,98.372955,6.597455,0.72715443,1.5309966,1063.1742
8194286,920.8556,595.05237,325.80325,326.79218,98.36018,6.6256685,0.729407,1.6424059,1074.9852
8293669,925.4187,586.5927,338.82602,340.5993,97.99648,6.450278,0.7253042,1.3840921,1046.4658
8378964,920.27,575.6627,344.60727,345.35892,98.19089,6.523939,0.72468984,1.3871516,1047.7103
7905999,928.49524,509.8331,418.66214,420.1424,99.11679,7.0541973,0.75960565,3.1344259,976.49615
8377439,919.8323,488.93896,430.8933,432.43823,98.2938,6.8455358,0.79090184,3.8603005,915.51514
8149334,920.89966,599.19055,321.70908,323.26367,98.39986,6.6452584,0.7310176,1.7266296,1084.7445
8343988,920.95996,587.43646,333.5235,333.95306,98.25322,6.51675,0.72600836,1.4149946,1046.763
7876170,915.43756,489.12955,426.308,428.5202,99.09256,6.734749,0.7624016,3.1044598,966.73175
8236826,914.02966,472.32938,441.7003,443.66348,98.7061,6.7991476,0.7897729,4.0993943,884.38
8193341,930.3379,584.5488,345.78906,348.68146,97.95178,6.436093,0.73649836,1.7305037,1046.4214
7887403,918.2411,485.98547,432.25558,433.62976,98.37353,6.87565,0.7931665,3.9786432,905.3653
8323519,924.403,565.56995,358.83307,359.16525,97.82912,6.4263954,0.72822535,1.4682517,1047.7764
7971267,906.2423,443.58722,462.6551,465.904,98.93876,6.592424,0.7642557,3.2041855,962.49786
8307975,919.0011,516.14355,402.8575,401.17395,98.03786,6.5479217,0.75760174,2.476717,1018.48584
7986440,911.9066,450.9437,460.9629,462.9658,98.7799,6.548598,0.76912534,3.4174163,944.9584
8267280,911.6216,493.0772,418.54437,418.84155,98.38199,6.920281,0.79543984,4.1032896,895.0415
8478020,919.8401,517.9434,401.89667,402.80243,97.99102,6.5587807,0.7543327,2.3789587,1027.9635
8066696,919.02094,479.44083,439.5801,440.3716,98.63385,6.6394777,0.78000176,3.790016,910.1598
8222257,908.7009,496.697,412.0039,412.9234,98.47384,6.92067,0.7961658,4.1552234,889.5725
8413456,928.93176,566.7962,362.13556,363.5635,97.84575,6.452757,0.7300616,1.550605,1052.5831
8225627,934.4772,555.0816,379.3956,380.543,99.35044,7.7847424,0.75005543,3.5495145,1013.7651
8006199,915.43744,499.26254,416.1749,417.5618,98.77753,6.726193,0.76180816,3.117354,971.2243
8233792,921.3467,579.9511,341.39554,343.82834,98.11656,6.4970303,0.72360754,1.363568,1049.9977
8067153,911.28723,450.47897,460.8083,460.73975,98.53936,6.9163566,0.79648143,4.195548,884.97943
7991023,918.93396,502.94055,415.99344,417.7317,98.97766,6.961917,0.75919294,3.1107202,982.1007
8171871,914.6753,467.46594,447.20938,447.16345,98.69651,6.854275,0.7926785,4.184891,877.5603
8468162,926.6185,572.3251,354.29343,355.16547,98.0273,6.5182176,0.7459973,2.0842612,1041.8008
8051107,915.12256,499.75372,415.3688,417.04355,98.85478,6.788904,0.7611011,3.1059299,973.88654
8001017,922.59595,515.6253,406.9706,407.74844,99.06094,7.0040045,0.759155,3.1182015,981.1159
8116982,908.83545,458.04773,450.78772,451.5463,98.66942,6.909132,0.7956231,4.2590976,873.5159
8105990,921.7269,503.77957,417.9474,419.45712,99.15256,7.066309,0.75893384,3.1339285,980.77124
8008423,930.4606,577.534,352.92654,353.60468,97.91349,6.4659224,0.7327581,1.6425561,1053.3428
8564077,919.04895,578.70135,340.34756,340.37808,98.354454,6.6076083,0.72534716,1.4826955,1061.8129
8372082,918.74286,447.6542,471.08865,474.1447,98.70076,6.9431562,0.7973963,4.276705,875.93396
8634216,919.94916,593.51465,326.4345,326.44266,98.42128,6.682499,0.7263805,1.6004357,1079.4146
8026202,915.4426,470.20828,445.23438,447.20325,98.72467,6.725105,0.7615052,3.1224182,973.3309
8387499,919.99817,497.52466,422.47348,423.24246,98.35664,6.830387,0.7887026,3.7557058,925.49634
8061099,912.501,490.71475,421.78625,422.35468,98.775955,6.83767,0.75979286,3.1071582,981.4538
8046716,920.7417,456.79373,463.94797,465.25146,98.70758,6.6659775,0.7819695,3.852431,904.94727
8101091,911.229,492.7157,418.5133,419.14844,98.89658,6.8883314,0.75967896,3.1050167,980.812
8884084,916.6891,581.8777,334.8114,338.348,98.40582,6.6761227,0.72263503,1.4660333,1069.6989
8453258,931.93243,591.52454,340.4079,340.56723,98.00136,6.5022397,0.7393428,1.8672851,1050.8395
8085729,937.1071,544.45557,392.65155,393.14978,99.0044,7.530474,0.7533784,3.3315477,1001.3449
8135923,921.8605,501.0887,420.77173,421.37555,99.09225,7.2072496,0.75654465,3.1648107,992.88214
8632681,918.06165,507.76874,410.29288,410.02975,98.247345,6.780248,0.78188217,3.4604325,953.146
8339303,920.9112,602.3246,318.5866,320.88968,98.50768,6.704825,0.72832566,1.6990712,1090.4502
8132018,910.1763,458.92844,451.24786,454.23526,98.74021,6.950842,0.7974239,4.304101,871.1224
8392848,916.93567,508.84714,408.08853,407.1373,98.13299,6.671299,0.767244,2.880843,1000.8961
8467964,918.5277,516.85144,401.67627,400.6999,98.10044,6.645438,0.763475,2.7377853,1010.82184
8553003,919.03235,517.34796,401.68442,401.1,98.12823,6.6018977,0.7598265,2.5877957,1017.6201
8111220,915.4573,461.0502,454.40707,455.0606,98.65337,6.7195725,0.7611321,3.130726,976.0736
8458996,917.2032,584.954,332.2492,334.17676,98.34455,6.585716,0.72434264,1.4305388,1056.658
8788021,916.5518,520.21735,396.33447,397.19113,98.15557,6.6286926,0.756153,2.4873798,1030.4071
8176344,905.7243,445.3809,460.3434,460.11853,98.797745,6.5714498,0.7652309,3.2992198,960.2415
8360648,930.0166,537.49884,392.51776,391.91904,99.30853,7.6989574,0.7507946,3.439424,1011.8771
8542760,912.6222,505.6656,406.95663,407.9054,98.25171,6.7193546,0.7745894,3.1626558,978.36566
8335856,926.7873,521.6642,405.1231,405.12393,99.03893,7.410834,0.7543766,3.2494206,999.8499
8130993,921.69446,505.7919,415.90253,416.04602,98.947586,7.0497155,0.75833917,3.125143,985.4955
8536645,907.58136,452.45657,455.1248,455.68604,98.58349,6.64726,0.77821916,3.7674675,912.66406
8568489,926.2651,588.67035,337.59473,341.32773,98.015434,6.521076,0.727466,1.5293385,1062.3241
8464335,922.1133,604.306,317.80725,319.72028,98.53722,6.7582827,0.7287003,1.7796137,1104.4752
8337134,907.0481,429.89923,477.1489,477.52438,98.5069,6.9590564,0.7977916,4.2585344,879.6223
8146329,905.86334,444.30777,461.55557,461.37234,98.77241,6.5925355,0.76375693,3.2547796,966.49884
8171917,900.2207,445.1138,455.10693,455.43533,98.64106,6.888667,0.7940787,4.231107,872.98
8522596,920.0879,500.42355,419.66437,421.9654,98.33043,6.8273025,0.78565466,3.6277494,939.6583
8428314,930.36,583.92505,346.43497,347.7462,97.94095,6.504926,0.73523253,1.7464056,1056.0992
8356248,905.207,435.42926,469.7777,472.81558,98.889786,6.627974,0.7624906,3.198028,971.5482
8456512,900.8562,437.9874,462.86877,464.7546,98.61192,6.5947433,0.7738091,3.6176558,927.6579
8668232,924.58484,583.7499,340.83496,340.31342,98.06756,6.565401,0.73960805,1.9222702,1057.5627
8598836,919.8812,578.3008,341.58047,342.37,98.210846,6.549633,0.7224014,1.359416,1053.4886
8573075,922.08325,528.4233,393.65997,396.316,98.0892,6.600367,0.7506324,2.290807,1040.9882
8216237,913.8981,458.01242,455.88562,457.85736,98.730965,6.684389,0.761108,3.156268,977.6363
8773643,920.8317,576.95526,343.87646,345.5961,98.09973,6.538415,0.7231172,1.4039927,1060.6383
8281130,910.3406,485.27176,425.06882,426.1623,98.655945,6.808342,0.75940675,3.1141,984.9748
8231511,896.2772,435.41986,460.8574,464.3941,98.74553,6.5675573,0.76986045,3.4816902,942.07
8396760,901.1956,462.3733,438.82233,440.5298,98.724266,6.7951255,0.7880225,4.0717263,883.9556
8430669,932.9466,524.6792,408.2674,409.15775,99.1771,7.6337986,0.7515655,3.3835566,1009.38104
8376749,898.506,448.35873,450.14722,451.0657,98.71147,6.7644167,0.78553134,4.0060906,889.19556
8817391,901.8428,482.5517,419.29108,419.4961,98.40778,6.958951,0.7950651,4.0737686,900.7447
8402059,908.2748,459.16873,449.10605,450.47772,98.74,6.9918404,0.7989343,4.33851,869.83594
8382355,903.74854,484.04166,419.7069,420.8427,98.41254,6.966204,0.796063,4.126183,895.2743
8628203,924.4375,590.06757,334.3699,335.3052,98.11611,6.568715,0.7451118,2.094145,1048.9146
8742462,906.8168,490.13684,416.6799,417.68304,98.38872,6.9165745,0.7916705,3.908477,916.35834
8672537,915.09937,508.31396,406.78543,407.28348,98.3635,6.8788815,0.78898597,3.7822537,927.3933
8713945,917.6405,573.896,343.74448,345.25443,98.37817,6.6342516,0.7218175,1.4031265,1062.252
8717748,911.6554,501.16992,410.48544,411.11813,98.25111,6.7798247,0.7762508,3.256484,976.91266
8808547,922.0511,587.9648,334.0863,334.76886,98.07694,6.538227,0.72437215,1.4475795,1063.0072
8728396,928.68835,589.7021,338.98627,340.49747,97.966705,6.5466995,0.7310634,1.6548284,1064.5037
8376042,912.92725,489.0697,423.85757,424.54523,98.79319,6.9715624,0.7579978,3.10912,990.37775
8754333,918.6356,596.8024,321.8332,324.09354,98.6169,6.8136516,0.7259658,1.7433114,1107.7349
8903527,921.80145,588.58453,333.21692,335.44357,98.11955,6.56359,0.7249493,1.4877839,1067.4602
9078715,914.225,577.0735,337.15146,339.7328,98.17146,6.6001544,0.7206317,1.373975,1065.1333
8957400,900.78033,481.20102,419.5793,419.30182,98.43535,6.96234,0.7943646,4.0391383,905.0147
8873914,917.8781,573.31976,344.55835,348.422,98.2934,6.6394777,0.72042024,1.3736107,1063.2347
8909187,918.10596,595.09344,323.01248,323.56717,98.55145,6.763533,0.72297275,1.5715761,1086.9786
8470674,919.718,528.29456,391.42346,391.94028,99.28182,7.66671,0.7507552,3.389787,1013.7039
8635691,920.2466,533.2277,387.01883,387.5591,99.18958,7.597769,0.75125766,3.3254926,1013.6559
8702233,902.915,458.7483,444.1667,444.02472,98.463104,6.990556,0.7980339,4.237871,883.8118
9018469,920.0408,583.3465,336.6943,337.33768,98.14845,6.583717,0.7263875,1.546253,1070.5331
8958212,922.896,588.604,334.292,334.55798,98.197296,6.6239004,0.7414038,2.0188518,1061.1078
8878305,920.9292,579.74365,341.18552,340.05542,98.03405,6.5744944,0.7353748,1.8016993,1063.914
8565687,919.20526,537.002,382.20325,383.3607,99.27494,7.6542377,0.7506908,3.369968,1014.8312
8902163,898.6476,468.52252,430.12503,431.13605,98.57651,7.0295525,0.79975,4.333255,873.72516
8767592,912.5713,520.8553,391.71597,392.11252,98.310356,6.859767,0.7853116,3.6281307,943.6163
8849285,917.5201,597.02234,320.49774,322.0226,98.55529,6.7981,0.72431165,1.6608261,1098.3593
8541149,909.0293,448.85086,460.17844,461.37445,98.556915,6.784136,0.75897133,3.1230445,988.615
8661703,901.2263,461.2505,439.9758,440.80136,98.67186,6.733021,0.78356624,3.9463,894.9781
8550869,916.76056,517.895,398.86554,399.99576,99.13723,7.3543577,0.7538831,3.1971824,1006.65454
8825914,920.6062,513.3682,407.23795,408.09595,98.77921,7.137867,0.7558245,3.1291456,1001.1959
8466428,906.0663,453.0579,453.0084,455.91382,98.68507,6.5706897,0.76650065,3.3885758,955.2838
8957655,912.1765,520.3484,391.82816,391.8472,98.30442,6.843609,0.7823379,3.5089798,955.96814
8622031,892.3667,443.4588,448.9079,448.86548,98.65913,6.9727097,0.79777795,4.336748,864.7811
8667102,896.6178,441.05045,455.56732,457.32532,98.65704,7.0245247,0.79986244,4.3566275,869.73376
9034100,916.1039,596.51294,319.59097,322.77417,98.46544,6.7505126,0.7214674,1.5048125,1080.6105
8795751,908.4958,507.39282,401.10297,402.29523,99.09228,7.4917917,0.7519654,3.246387,1014.5094
8496827,900.17957,440.6516,459.52795,459.74756,98.65905,6.889874,0.79309595,4.2202425,870.50055
8627922,906.9967,503.18555,403.81116,403.82587,98.0788,6.7292624,0.76552933,2.8616428,1012.3442
9011050,908.87756,488.325,420.55252,422.49335,98.52815,6.909065,0.7568506,3.1042025,1000.77875
9018820,914.578,583.4373,331.14072,337.3681,98.30185,6.6421576,0.7196531,1.3624665,1065.0773
8908778,914.61475,579.5933,335.02142,334.99207,98.25223,6.618838,0.72001636,1.3617322,1064.4695
9113638,916.3922,586.44257,329.94965,332.52078,98.26776,6.6626563,0.7201757,1.4208194,1076.0844
8616256,903.06055,440.44803,462.6125,463.97464,98.65548,6.6655593,0.76053417,3.1845744,981.9871
8586028,913.68243,495.5544,418.12802,421.1169,98.82712,7.0308094,0.75658494,3.1105888,999.1089
8656524,895.7197,443.3797,452.34006,454.31992,98.616806,6.5927672,0.77113813,3.5613663,936.32733
8917276,902.51685,440.69916,461.8177,463.19458,98.473564,7.020992,0.79817754,4.2318144,886.2075
9122214,899.09094,466.16806,432.9229,434.4286,98.57892,7.0488954,0.7998878,4.3249774,875.9647
8780863,911.40576,513.10516,398.30057,401.96503,99.047745,7.287298,0.75400233,3.1620088,1009.3352
8953015,914.1343,596.25525,317.879,319.04977,98.17599,6.674846,0.7551231,2.4865923,1037.9376
9042709,909.3817,529.6627,379.719,380.2936,98.33105,6.838403,0.7791023,3.3897014,969.95337
8783196,922.97363,583.9058,339.06778,338.8506,98.14883,6.6286974,0.7457096,2.1560073,1054.1868
9042435,899.3884,497.79782,401.5906,401.4357,98.472694,6.984942,0.7938147,4.017059,909.5786
8967531,899.1542,498.35312,400.80103,402.86603,98.42937,6.944059,0.7904745,3.8647718,924.4213
8770709,915.7943,538.90314,376.8912,378.10635,99.283195,7.6021147,0.7507339,3.30871,1017.62366
9041930,890.4483,453.6228,436.8255,436.78967,98.66582,6.9683266,0.7969871,4.3278775,861.70325
8861021,908.97375,495.58084,413.39288,415.9827,98.58884,6.977129,0.75621897,3.1024196,1003.8498
8657867,906.8569,511.87466,394.9822,393.83215,98.13436,6.7599945,0.7700967,3.0336075,999.14215
8791276,903.31274,433.91846,469.39426,472.1297,98.56903,6.61089,0.76203865,3.259555,975.1787
8677970,906.63336,503.0728,403.56055,403.94562,98.100395,6.7237864,0.76199466,2.742326,1023.3594
9173596,919.8755,596.14496,323.73053,324.55655,98.234184,6.6394935,0.72181606,1.4535455,1075.3741
8731162,909.06494,465.98767,443.07727,446.39545,98.54334,6.770849,0.7584697,3.1297023,992.3969
8676396,906.63855,440.78973,465.84882,466.38742,98.574104,6.585623,0.76404357,3.323073,965.9169
8641794,897.1137,442.44952,454.66418,455.11508,98.7311,6.8524733,0.7901678,4.1479487,874.8271
8816624,896.1372,450.70596,445.43127,446.4908,98.53747,6.6518064,0.77683264,3.748712,915.30023
8652072,893.885,435.72855,458.1565,458.78574,98.7471,7.0263753,0.79989296,4.392604,861.416
9157763,905.86597,520.76086,385.10507,385.81546,98.179306,6.818651,0.7744218,3.216076,987.9229
9148295,919.3985,580.3787,339.01978,338.5621,98.10584,6.6286945,0.73420435,1.8050556,1070.9937
9018923,916.0784,571.77124,344.3072,343.9022,98.41164,6.706962,0.7190048,1.3894826,1070.6235
8790713,914.3948,538.8652,375.52963,377.15823,99.32018,7.59607,0.75053245,3.2938356,1019.7466
9128446,920.32886,587.18146,333.1474,334.20972,98.08032,6.618872,0.7293659,1.6574109,1073.7429
8914335,916.5917,599.2375,317.35422,317.9393,98.7079,6.88262,0.722954,1.711405,1111.9352
9162631,898.1904,507.00095,391.18948,392.26984,98.353836,6.8957925,0.7834131,3.5742471,955.338
8756528,895.35175,449.4495,445.90225,448.16498,98.60739,6.6047072,0.7710129,3.5799148,935.82855
9057088,885.47253,431.1274,454.34512,454.10046,98.75198,7.08311,0.80166763,4.4343333,860.03796
9302568,893.86584,539.71576,354.15005,355.28177,98.47643,6.9490714,0.7886165,3.7928078,934.17474
9158911,912.27344,582.7693,329.50418,330.4348,98.43338,6.7415957,0.71815526,1.3948193,1074.2216
9271999,892.43634,442.80225,449.6341,449.33023,98.72427,7.0337296,0.7997306,4.4022593,855.83826
9298108,909.25476,596.3672,312.88757,313.2393,98.10236,6.692875,0.7498389,2.3305879,1052.5438
8910718,913.08154,528.2672,384.81436,383.98865,99.30034,7.5861382,0.7502781,3.272306,1022.84235
8821557,895.51196,449.47205,446.03995,445.1511,98.55152,6.6463857,0.77516013,3.7125223,919.88214
9304067,915.7064,581.40204,334.30435,334.7832,98.57586,6.8165402,0.71846426,1.4718752,1084.7891
8797100,890.6122,436.4385,454.1737,453.7963,98.76562,7.0606165,0.80104196,4.417977,861.0347
9148701,914.0869,587.0574,327.0295,328.69006,98.28364,6.6754713,0.7192314,1.4001656,1075.7257
9267862,905.7229,547.7472,357.97574,357.8184,98.15482,6.8069515,0.7700943,3.063015,1003.8841
9354147,918.3411,596.68036,321.66077,323.2525,98.71271,6.868279,0.719996,1.5812486,1098.1948
8940881,904.6217,494.29938,410.3223,411.2165,98.981384,7.252036,0.7535196,3.1368992,1015.8664
8821261,902.287,432.08768,470.1993,471.5521,98.5656,6.67769,0.7596269,3.1815164,987.1598
9209021,915.51074,588.4621,327.04868,328.14792,98.49427,6.7828765,0.71823984,1.4327625,1079.437
9046786,884.3832,430.79712,453.5861,454.3706,98.71124,6.8687415,0.79016095,4.15525,872.10626
9218504,911.78424,589.1133,322.67096,323.11026,98.28384,6.6716213,0.7228924,1.5087106,1080.0804
9186708,881.6698,446.4447,435.2251,436.97293,98.69063,6.801744,0.7857434,4.0339966,883.6936
9397342,897.692,511.66968,386.02237,386.90292,98.53367,7.048473,0.7975153,4.193462,892.6157
9164344,918.94336,612.62396,306.3194,306.1027,98.80457,6.950072,0.7230176,1.7972006,1126.8508
8875975,906.46436,491.0861,415.37827,417.0748,98.720955,7.0935636,0.75505215,3.1094074,1009.5548
9128025,905.031,596.57007,308.46097,311.12762,98.18182,6.7218065,0.7559766,2.54601,1040.707
8876712,883.38916,431.95462,451.4345,452.35864,98.68018,6.775599,0.7847895,4.0008783,888.0764
9266788,885.82916,430.74817,455.081,456.61273,98.70401,6.905309,0.7922254,4.211435,866.66864
9217577,893.70575,541.52045,352.1853,354.0632,98.44414,6.9479275,0.78681725,3.7240908,943.11
9278293,915.14,578.5172,336.6228,336.3607,98.14565,6.6813374,0.7351942,1.8700873,1075.2303
8866671,883.3871,440.9341,442.453,443.9,98.679085,6.713093,0.78059936,3.8765678,901.2874
9417214,890.1769,459.1545,431.02237,431.30124,98.58991,7.0878224,0.8005114,4.3434696,875.48975
8881686,883.3868,439.5618,443.82498,446.44846,98.68802,6.7350245,0.7822488,3.9244168,896.25
9503771,911.1341,584.28064,326.85345,328.9849,98.54585,6.7816553,0.7160304,1.3780869,1079.869
9383808,911.0598,589.1767,321.88312,324.0979,98.49584,6.7552547,0.7167436,1.3736215,1076.6007
9374088,917.09424,586.6939,330.40036,330.79553,98.66406,6.8582425,0.7183377,1.5101922,1091.192
9161451,894.97986,424.53882,470.44104,470.82837,98.34309,6.585521,0.7660772,3.4312165,956.11957
9312290,894.4896,477.71387,416.77573,418.15253,98.51728,7.0714107,0.7991584,4.2736683,883.83685
8970717,904.49133,511.80762,392.6837,392.9421,99.1671,7.5342426,0.7505564,3.2343156,1024.4005
9283745,913.9758,593.66144,320.31436,323.45825,98.39785,6.6993484,0.7179409,1.3734157,1074.5052
9373482,908.528,586.99927,321.52875,324.35928,98.32909,6.687951,0.72428787,1.5594834,1082.1262
8960855,903.5786,512.3042,391.27438,392.23544,99.12255,7.4001684,0.7518593,3.1757183,1022.25824
8976147,909.7068,456.03656,453.67026,453.19324,98.44436,6.81179,0.75726056,3.1186743,1000.0366
9506847,878.4886,423.7553,454.73328,454.21494,98.71871,6.9693937,0.7960225,4.3102922,858.89905
9302201,886.35034,450.60242,435.74792,436.79794,98.658195,7.105259,0.80173665,4.4097896,866.62427
9378373,915.4073,585.623,329.7843,330.7906,98.09915,6.6798134,0.7300655,1.718309,1079.5118
9148204,908.115,567.198,340.917,341.33237,98.17172,6.691166,0.740133,2.0262282,1070.0001
9397122,884.72595,456.86426,427.86166,428.49805,98.67265,7.1014,0.8019724,4.4309306,862.6409
9202714,897.5064,543.66364,353.84277,355.89825,98.3279,6.8831477,0.7793298,3.4222126,973.0107
9658095,899.12695,596.30853,302.81842,301.69934,98.27398,6.7529473,0.74951464,2.360678,1059.6647
9408188,904.3448,574.76355,329.58124,330.5591,98.25081,6.70886,0.7443514,2.1690898,1065.109
9061263,900.3165,440.54938,459.76712,462.07416,98.64259,6.6533,0.7597442,3.2079399,986.8642
8991491,897.00653,450.03104,446.9755,448.6175,98.45903,6.5980296,0.7688531,3.5251966,943.8832
9352518,898.39856,535.7947,362.6039,365.21234,98.51412,7.007623,0.7921197,3.95155,920.2125
9087381,898.5436,529.0572,369.4864,369.66177,98.52874,7.048246,0.79633355,4.1385965,899.581
