LOC_ID,INT_ID,LOC_NAME,LOC_NAME_ALT1,SCREEN_NAME,LAT,LONG,Z,FORMATION,SCREEN_DIAMETER_CM,SCREEN_TOP_DEPTH_M,WL_AVG_MASL,WL_AVG_TOTAL_NUM,WL_START_DATE_MDY,WL_END_DATE_MDY
-1646338051,-878006918,CRA-PW36-05,PW 36-05 (SE Collector),CRA-PW36-05,43.8517951965332,-79.08740234375,92.01649475097656,Thorncliffe (ORMGP),,4.879997253417969,90.59635162353516,35,08/24/2005,06/20/2007
-1643462129,-352479580,Caledon East DP 3-02,Peel - Caledon East - DP 3-02,Caledon East DP 3/02,43.869789123535156,-79.86223602294922,287.7699890136719,Mackinaw/Oak Ridges (ORMGP),2.5399999618530273,0.699999988079071,288.3112487792969,37,05/02/2003,08/12/2008
-1612294190,1890585858,MW03B-03,MW 03B-03 (SE Collector),MW03B-03,43.86479949951172,-79.20652770996094,181.36700439453125,Mackinaw/Oak Ridges (ORMGP),5.079999923706055,6.0959930419921875,179.57846069335938,90,10/22/2003,09/06/2013
-1594633825,-437210380,Mount Albert MW 14 (MA - MW A-1D),York - Mount Albert - MW 14  (TW MA MW A-1D),Mount Albert MW 14,44.116817474365234,-79.30167388916016,274.2799987792969,Thorncliffe (ORMGP),6.349999904632568,83.69999694824219,264.0535888671875,27080,11/30/2005,12/19/2005
-1498935955,-1498935955,Blackstock OW 00/1D,Durham - Blackstock - OW 00-1D,Blackstock OW00-1D,44.108375549316406,-78.81087493896484,276.4200134277344,Channel - Sand (ORMGP),,9.600006103515625,275.7867431640625,46,02/15/2001,12/12/2002
-1375252867,943833980,6813814,CITY OF HAMILTON,6813814,43.395084381103516,-80.02620697021484,275.0,Bedrock - Undifferentiated (ORMGP),,7.319000244140625,268.9505310058594,130,01/10/2003,01/31/2008
-1320455621,-701907950,PGMN - CLOCA - W0000261,CLOCA - Scugog (Crow's Pass) MWW-07 (PGMN),PGMN - CLOCA - W0000261,44.03257751464844,-79.03929138183594,320.6099853515625,Mackinaw/Oak Ridges (ORMGP),6.349999904632568,25.910003662109375,296.4085388183594,106457,05/07/2003,05/12/2021
-1297579927,-1297579927,Cannington OW 97/4S,Durham - Cannington - OW 97-4S,Cannington-OW97-4S,44.3448486328125,-79.03665161132812,256.8902893066406,Lower Newmarket (ORMGP),3.200000047683716,1.1999969482421875,256.0635986328125,100,04/18/2005,09/18/2013
82513037,1523664431,Georgetown Pump House - Maple Ave-Cedarvale 4a,Halton - Georgetown - Maple Ave-Cedarvale Well 4A,PH_Cedarvale 4a,43.64458465576172,-79.91558074951172,231.26979064941406,,,,226.05471801757812,9402,01/12/1968,12/31/2007
120000006,120000005,Newmarket MW 16,York - Newmarket - MW 16 (AECOM - Green-Lane),Newmarket MW 16,44.07558059692383,-79.47357177734375,255.34678649902344,Scarborough (ORMGP),15.239999771118164,90.19999694824219,227.9484405517578,193232,01/14/2013,03/30/2022
120000025,120000012,Newmarket MW 14s,York - Newmarket - MW 14s,Newmarket MW 14s,44.031192779541016,-79.47361755371094,268.1536865234375,Upper Newmarket (ORMGP),7.619999885559082,31.239999771118164,258.8154296875,178362,02/15/2013,03/30/2022
120000431,120000242,Richmond Hill MW 09,York - Richmond Hill - MW 9,Richmond Hill MW 9,43.8738899230957,-79.4262466430664,220.60000610351562,Mackinaw/Oak Ridges (ORMGP),6.400000095367432,19.800003051757812,218.98275756835938,325481,01/01/2013,06/15/2022
241550649,241537575,CRA-MW 32-05,MW 32-05 (SE Collector),CRA-MW 32-05,43.84551239013672,-79.16564178466797,170.32098388671875,,,,161.8344268798828,48,01/23/2008,12/13/2011
241558878,241547087,CRA-BH89-07,BH 89-07 (SE Collector),CRA-BH 89-07,43.84486770629883,-79.14786529541016,144.16329956054688,,,,142.912841796875,102,01/23/2008,06/03/2014
1117047025,-1477453730,Caledon East DP 15-02,Peel - Caledon East - DP 15-02,Caledon East DP15-02d,43.880680084228516,-79.83509826660156,279.5,Halton Till,1.9049999713897705,2.899993896484375,279.40118408203125,9222,12/04/2002,05/06/2014
1117047025,1727052547,Caledon East DP 15-02,Peel - Caledon East - DP 15-02,Caledon East DP15-02s,43.880680084228516,-79.83509826660156,279.5,Halton Till,1.9049999713897705,1.100000023841858,279.4095764160156,8404,12/04/2002,05/06/2014
1150386407,17339,Blackstock MW 8 (PW 8),Durham - Blackstock - MW 8 (PW 8),Blackstock MW 8 (PW 8) - Raw,44.11528778076172,-78.82869720458984,285.39300537109375,Thorncliffe (ORMGP),20.30000114440918,46.6343994140625,280.1549987792969,3685,06/18/1999,08/14/2019
1156084881,-1200989463,CRA-MW59B-07,MW 59B-07 (SE Collector),CRA-MW59B-07,43.86952209472656,-79.19192504882812,188.42100524902344,Lower Newmarket (ORMGP),,10.669998168945312,186.6900634765625,145,03/07/2007,06/03/2014
1171467518,1666919316,Nobleton MW 6 (TW NB1-2006),York - Nobleton - MW 6 - TW NB1d-06 (MMM) - pilot hole,Nobleton MW 6,43.89803695678711,-79.65304565429688,260.7909851074219,Scarborough (ORMGP),15.239999771118164,96.60000610351562,239.93736267089844,343670,09/19/2006,06/03/2022
1194000220,297121118,MW09-03,"YORK-DURHAM TOWNLINE, SOUTH OF 14TH AVE.",MW09-03,43.86918258666992,-79.17633056640625,189.08900451660156,Lower Newmarket (ORMGP),5.079999923706055,41.14799499511719,186.0089569091797,45,10/22/2003,06/19/2007
1233220679,687422076,Orono SW 08-1,Durham - Orono - SW 08-1,Orono-SW 08-1,43.97486877441406,-78.62661743164062,155.0540008544922,Thorncliffe (ORMGP),5.079999923706055,10.972793579101562,153.95217895507812,72124,04/07/2008,12/31/2021
1255446168,-1614518330,PGMN - LowerTrentRCA - W0000122,LowerTrentRCA - Cramahe Well (PGMN),PGMN - LTRCA - W0000122,44.0493049621582,-77.91405487060547,188.47479248046875,Lower Newmarket (ORMGP),,28.346405029296875,181.85928344726562,89860,04/03/1990,04/05/2016
1441583063,-535055668,Newmarket MW 11 (TW 11),York - Newmarket - MW 11 - TW 11,Newmarket MW 11,44.05055236816406,-79.45360565185547,247.48599243164062,Scarborough (ORMGP),5.079999923706055,77.41900634765625,238.4302978515625,42378,06/18/1991,10/27/2006
1458491494,941674082,PGMN - QUINTE - W0000266,QUINTE - W00266 (QUINTE CA.) (PGMN),PGMN - QUINTE - W0000266,44.71845626831055,-77.58805084228516,300.82952880859375,Bedrock - Undifferentiated (ORMGP),,6.100006103515625,294.9238586425781,85507,05/24/2002,11/20/2012
1478484350,1478484350,Orono OW 02/1,Durham - Orono - OW 02-1,Orono-OW02-1,43.974388122558594,-78.63389587402344,157.97000122070312,Lower Newmarket (ORMGP),5.099999904632568,18.0,148.8043670654297,97,04/19/2005,09/17/2013
-1454275418,1812034863,Caledon East MW 4-02,Peel - Caledon East - MW 4-02,Caledon East MW 4-02,43.872283935546875,-79.8869400024414,327.266357421875,Halton Till,5.079999923706055,3.70001220703125,322.52484130859375,53,06/13/2002,10/26/2006
-1278014009,1764856755,PGMN - GRCA - W0000207,GRCA - Rice Lake CA (PGMN),PGMN - GRCA - W0000207,44.08445739746094,-78.29927825927734,198.1699981689453,Lower Newmarket (ORMGP),15.875,17.67840576171875,190.70652770996094,86262,12/13/2002,05/29/2019
-1187483640,-1187483640,Minesing T3-5,NVCA - Minesing T3-5,Minesing T3-5_D,44.37883377075195,-79.84420776367188,183.58999633789062,Upper Newmarket (ORMGP),5.079999923706055,1.649993896484375,183.35208129882812,4492,09/15/2014,08/23/2018
-1187483640,1668018169,Minesing T3-5,NVCA - Minesing T3-5,Minesing T3-5_S,44.37883377075195,-79.84420776367188,183.58999633789062,Upper Newmarket (ORMGP),5.079999923706055,0.2299957275390625,183.33657836914062,9053,09/15/2014,11/14/2017
-1677468810,239124670,Dufferin OW1-2,Milton Quarry - OW 1-2,OW1-2,43.55935287475586,-79.97830963134766,331.50701904296875,Bedrock - Undifferentiated (ORMGP),0.07599999755620956,5.029998779296875,328.61376953125,89,11/12/1997,12/09/2003
-1630086765,-886134507,Halton Fed of Agr - Gevaert (House),GEVAERT MR.,2807273,43.55807113647461,-80.08193969726562,355.6422119140625,Bedrock - Undifferentiated (ORMGP),,17.682212829589844,352.56231689453125,58,03/27/1989,12/02/2022
-1589002682,-1589002682,Cannington OW 99/1D,Durham - Cannington - OW 99-1D,Cannington-OW99-1D,44.3478889465332,-79.03033447265625,259.7200012207031,Bedrock - Undifferentiated (ORMGP),5.0,6.399993896484375,256.4838562011719,143,02/15/2001,05/14/2013
-1558035503,-1811110769,Palgrave DP 12-04,Peel - Palgrave - DP 12-04,Palgrave DP 12-04,43.93700408935547,-79.82257843017578,280.1700134277344,Halton Till,3.799999952316284,1.8600000143051147,279.95477294921875,52948,01/27/2005,09/13/2013
79803621,1590856258,Port Perry TW 08-3,Durham - Port Perry - TW 08-3 (Burnside),Port Perry TW 08-3,44.053565979003906,-78.90796661376953,276.6499938964844,Thorncliffe (ORMGP),15.239999771118164,79.55000305175781,270.0780944824219,120,05/07/2008,08/14/2019
88383604,1849191525,Kleinburg MW 4,York - Kleinburg - MW 4 (kb2),Kleinburg MW 4,43.85103988647461,-79.62286376953125,188.38999938964844,Channel - Silt (ORMGP),5.079999923706055,2.1999969482421875,187.33566284179688,196451,08/06/2003,04/19/2006
120000009,120000008,Newmarket MW 21,York - Newmarket - MW 21 (AECOM),Newmarket MW 21d,44.076515197753906,-79.4696273803711,250.00233459472656,Sunnybrook (ORMGP),7.619999885559082,76.20000457763672,227.84408569335938,206176,04/29/2013,03/30/2022
120000009,-770177618,Newmarket MW 21,York - Newmarket - MW 21 (AECOM),Newmarket MW 21s,44.076515197753906,-79.4696273803711,250.00233459472656,Channel - Silt (ORMGP),7.619999885559082,29.56559944152832,240.9770050048828,205996,05/02/2013,03/30/2022
120000028,120000015,Newmarket MW 18,York - Newmarket - MW 18,Newmarket MW 18d,44.047019958496094,-79.47898864746094,264.8691711425781,Thorncliffe (ORMGP),7.619999885559082,92.96400451660156,236.1309051513672,175318,04/17/2013,03/30/2022
120000028,1053985647,Newmarket MW 18,York - Newmarket - MW 18,Newmarket MW 18s2 (Replacement),44.047019958496094,-79.47898864746094,264.8691711425781,Lower Newmarket (ORMGP),7.619999885559082,53.339996337890625,256.9456787109375,162599,04/17/2013,03/30/2022
120000029,120000016,Nobleton MW 8,York - Nobleton - MW 8 (Hwy 27 and King),Nobleton MW 8d,43.90632629394531,-79.6534194946289,264.2958984375,Scarborough (ORMGP),7.619999885559082,92.95999908447266,240.25711059570312,162095,02/17/2013,06/03/2022
120000029,1842091225,Nobleton MW 8,York - Nobleton - MW 8 (Hwy 27 and King),Nobleton MW 8s,43.90632629394531,-79.6534194946289,264.2958984375,Mackinaw/Oak Ridges (ORMGP),7.619999885559082,27.42999267578125,251.26026916503906,162091,02/18/2013,06/03/2022
120000707,120000382,East Gwillimbury MW 02,York_East Gwillimbury_MW02,East Gwillimbury_MW02,44.07585144042969,-79.4736557006836,256.2200012207031,Scarborough (ORMGP),30.5,82.30000305175781,227.9965057373047,130997,08/02/2016,03/30/2022
135349085,14459,Greenbank MW 6 (PW 6),Durham - Greenbank - MW #6 (TW 1-91 - PW 6),Greenbank-MW6,44.1606559753418,-79.02668762207031,317.0039978027344,Inter Newmarket Sediment (ORMGP),15.239999771118164,24.99359130859375,306.3774719238281,4918,01/16/1991,06/06/2019
182944807,-25481851,CRA-MW36B-05,MW 36B-05 (SE Collector),CRA-MW36B-05,43.85179138183594,-79.08722686767578,91.45814514160156,Thorncliffe (ORMGP),,3.2681427001953125,89.71238708496094,115,08/24/2005,09/05/2014
1107261731,-17745423,PW 10-03,PW 10-03 (SE Collector),PW10-03,43.87299346923828,-79.17805480957031,192.17100524902344,Lower Newmarket (ORMGP),,48.46319580078125,165.92578125,157,10/22/2003,09/18/2015
1139815319,-1443626103,Dufferin BH43,Milton Quarry - BH 43,BH43-II,43.559391021728516,-79.97274780273438,336.85906982421875,Mackinaw/Oak Ridges (ORMGP),0.03200000151991844,0.79998779296875,336.554443359375,104,11/03/1997,12/09/2003
1139815319,-462385496,Dufferin BH43,Milton Quarry - BH 43,BH43-I,43.559391021728516,-79.97274780273438,336.85906982421875,Mackinaw/Oak Ridges (ORMGP),0.050999999046325684,4.600006103515625,336.544677734375,109,11/03/1997,12/09/2003
1166545842,-344242145,Guelph Arkell PW 6,Guelph - Arkell PW 6 (GUELPH P U C),6702808,43.55910873413086,-80.15824127197266,330.58013916015625,Bedrock - Undifferentiated (ORMGP),,10.972808837890625,307.985107421875,209,05/27/1963,10/22/2001
-1658820713,-1658820713,Cannington OW 00/1D,Durham - Cannington - OW 00-1D,Cannington-OW00-1D,44.3482780456543,-79.05298614501953,254.90199279785156,Bedrock - Undifferentiated (ORMGP),6.0,5.8000030517578125,253.80496215820312,116359,02/15/2001,12/31/2021
-1566415568,-970785621,PGMN - NVCA - W0000323,NVCA - Bradford West - MW 1/03 (D I & S) (PGMN),PGMN - NVCA - W0000323-4,44.1616096496582,-79.64152526855469,270.02508544921875,Sunnybrook (ORMGP),6.349999904632568,102.10800170898438,231.18646240234375,130770,05/21/2003,11/08/2022
-1566415568,-1964716562,PGMN - NVCA - W0000323,NVCA - Bradford West - MW 1/03 (D I & S) (PGMN),PGMN - NVCA - W0000323-2,44.1616096496582,-79.64152526855469,270.02508544921875,Upper Newmarket (ORMGP),5.079999923706055,15.240004539489746,256.4976501464844,133497,05/21/2003,11/08/2022
-1566415568,1639609757,PGMN - NVCA - W0000323,NVCA - Bradford West - MW 1/03 (D I & S) (PGMN),PGMN - NVCA - W0000323-3,44.1616096496582,-79.64152526855469,270.02508544921875,Upper Newmarket (ORMGP),5.079999923706055,28.95599365234375,255.58740234375,114233,05/21/2003,11/08/2022
-1526185088,1464336738,Georgetown OW 1-00,Halton - Georgetown - OW 1-00,Georgetown OW 1-00 d,43.602989196777344,-79.93501281738281,259.88250732421875,Thorncliffe (ORMGP),5.079999923706055,39.623992919921875,258.2536315917969,42524,09/06/2000,06/11/2021
-1526185088,-144291269,Georgetown OW 1-00,Halton - Georgetown - OW 1-00,Georgetown OW 1-00 s,43.602989196777344,-79.93501281738281,259.88250732421875,Mackinaw/Oak Ridges (ORMGP),5.079999923706055,9.143997192382812,258.3079833984375,42523,09/06/2000,06/11/2021
-1502473380,-435761476,Nobleton MW 4S,York - Nobleton - MW 4S - MW NB1S-06 (MMM),Nobleton MW 4s,43.89794921875,-79.65310668945312,260.5369873046875,Mackinaw/Oak Ridges (ORMGP),,18.600006103515625,254.78758239746094,190520,08/22/2006,06/03/2022
-1437181533,-963585733,CRA-MW9,MW 9 (SE Collector),CRA-MW9,43.86482238769531,-79.2309341430664,177.53799438476562,Lower Newmarket (ORMGP),,21.949996948242188,163.41355895996094,125,01/08/2008,01/14/2016
-1422320205,-898496767,MW18-03,MW 18-03 (SE Collector),MW18-03,43.838619232177734,-79.17351531982422,158.58999633789062,Lower Newmarket (ORMGP),5.079999923706055,12.801605224609375,156.18475341796875,58,10/23/2003,07/18/2014
-1362950971,1028836032,Halton Fed of Agr - Gevaert (North),"GEVAERT, LIEVEN",2808713,43.56289291381836,-80.07708740234375,357.24359130859375,Bedrock - Undifferentiated (ORMGP),,19.203590393066406,354.01275634765625,62,04/27/1998,05/06/2022
-1332278681,-1984340774,Georgetown Pump House - Princess Anne,Halton - Georgetown - Cluster Princess Anne,PH_Total_Princess Anne,43.64653778076172,-79.9317855834961,260.859619140625,,,,254.7322235107422,42974,08/31/1990,12/31/2007
-1318528557,-119415784,Inglewood OW 5,Peel - Inglewood - OW 5-78,Inglewood OW 5,43.79922866821289,-79.93023681640625,268.3046875,Bedrock - Undifferentiated (ORMGP),5.0,48.69999694824219,265.1138916015625,158048,01/07/2005,09/15/2021
-1304420452,262029454,PGMN - ORCA - W0000193,"ORCA - Morgan (MORGAN, RICHARD) (PGMN)",PGMN - ORCA - W0000193,44.52971267700195,-78.30610656738281,276.9676513671875,Bedrock - Undifferentiated (ORMGP),,6.09600830078125,259.1473693847656,70950,11/10/1997,10/20/2020
113379641,-1114887738,Halton Fed of Agr - Willis,WILLIS FAMILY,2807632,43.51893997192383,-79.80350494384766,193.91696166992188,Halton Till,,9.75360107421875,190.88134765625,108,08/08/1990,12/02/2022
115149365,-1519085327,CRA-MW27B-05,MW 27B-05 (SE Collector),CRA-MW27B-05,43.8516731262207,-79.1512222290039,162.13262939453125,Halton Till,,0.0,161.54345703125,107,06/23/2005,02/07/2014
120000003,120000003,Queensville MW 19,York - Queensville - MW 19 (AECOM - Warden Ave),Queensville MW 19d,44.15175247192383,-79.40158081054688,264.2806396484375,Thorncliffe (ORMGP),7.619999885559082,51.20640563964844,234.07359313964844,151908,04/02/2013,03/15/2022
120000003,-521485972,Queensville MW 19,York - Queensville - MW 19 (AECOM - Warden Ave),Queensville MW 19s,44.15175247192383,-79.40158081054688,264.2806396484375,Inter Newmarket Sediment (ORMGP),7.619999885559082,7.6199951171875,260.62469482421875,169662,03/14/2013,03/15/2022
120000018,1751829495,OGS-SS-13-08,Ont Geol Surv-SS-13-08 Tottenham,OGS-SS-13-08,44.014892578125,-79.78038787841797,260.6220397949219,Bedrock - Undifferentiated (ORMGP),6.349999904632568,142.10000610351562,243.66033935546875,49767,03/18/2015,11/08/2022
120000020,120000009,Aurora MW 16,York - Aurora - MW #16,Aurora MW 16,44.01809310913086,-79.47026062011719,255.45440673828125,Channel - Silt (ORMGP),7.599999904632568,27.579999923706055,248.03932189941406,174324,01/14/2013,03/30/2022
120000596,120000372,ORMGP - BH 1-17,ORMGP - Sideline 4 and 407 - BH 1-17,ORMGP - BH 1-17 d,43.9476432800293,-79.0426254272461,186.94137573242188,Scarborough (ORMGP),6.349999904632568,67.05599975585938,174.2681121826172,26415,11/29/2017,08/19/2023
120000596,120000373,ORMGP - BH 1-17,ORMGP - Sideline 4 and 407 - BH 1-17,ORMGP - BH 1-17 i,43.9476432800293,-79.0426254272461,186.94137573242188,Thorncliffe (ORMGP),5.079999923706055,48.76800537109375,175.85939025878906,27891,11/29/2017,08/19/2023
120000596,120000374,ORMGP - BH 1-17,ORMGP - Sideline 4 and 407 - BH 1-17,ORMGP - BH 1-17 s,43.9476432800293,-79.0426254272461,186.94137573242188,Lower Newmarket (ORMGP),5.079999923706055,9.906005859375,185.6675567626953,27882,11/29/2017,08/19/2023
241636337,241630538,Richmond Hill PW 11,York - Richmond Hill - PW 11 (REGION OF YORK),7178086,43.874061584472656,-79.42552185058594,225.87457275390625,Mackinaw/Oak Ridges (ORMGP),30.479999542236328,17.830795288085938,217.66583251953125,564484,08/11/2011,07/27/2020
241663665,241654784,Richmond Hill PW 10,York - Richmond Hill - PW 10 (REGION OF YORK),7178093,43.87388610839844,-79.41937255859375,229.11920166015625,Mackinaw/Oak Ridges (ORMGP),30.479999542236328,17.67840576171875,216.1309356689453,564528,08/30/2011,07/27/2020
1118176639,2076924626,CRA-BH30-07,BH 30-07 (SE Collector),CRA-BH30-07,43.84635543823242,-79.11780548095703,125.53299713134766,Thorncliffe (ORMGP),3.0,38.12999725341797,111.14181518554688,66,02/26/2008,09/02/2014
1358974220,2084190262,PGMN - LSRCA - W0000293-2 (Old Barrie Rd 1/03),LSRCA - Oro Pit BH 1 (LAKE SIMCOE REG. CA.) (PGMN),PGMN - LSRCA - W0000293-2,44.52738571166992,-79.5738754272461,332.58880615234375,Mackinaw/Oak Ridges (ORMGP),5.079999923706055,13.71600341796875,316.97857666015625,83305,03/18/2003,01/13/2015
1518972663,-1188449138,Stouffville MW 08S,York - Stouffville - MW 8S ((Mohawk & Main Deep - SMMS),Stouffville MW 8s,43.97613525390625,-79.22708129882812,285.0950012207031,Lower Newmarket (ORMGP),,38.100006103515625,282.35919189453125,135087,09/24/2001,06/21/2010
1135790721,-1654847029,MW5/62(COG),GUELPH P U C,MW5/62(COG),43.545631408691406,-80.17440795898438,328.48614501953125,Bedrock - Undifferentiated (ORMGP),,14.935211181640625,314.6589660644531,145,12/04/1962,12/07/2000
825060844,104016018,6807091,SULLIVAN P,6807091,43.266944885253906,-79.99433898925781,198.51937866210938,Bedrock - Undifferentiated (ORMGP),,4.2671966552734375,194.15895080566406,369,06/14/1969,01/31/2008
-1277904039,150188,CAMC/YPDT - High Park,CAMC/YPDT - High Park,CAMC/YPDT-High Park-1,43.65152359008789,-79.4611587524414,87.118408203125,Scarborough (ORMGP),15.875,38.099998474121094,95.67986297607422,23675,07/31/2003,01/16/2005
-1187483633,-1187483633,Minesing T6-1,NVCA - Minesing T6-1,Minesing T6-1_D,44.38393020629883,-79.84967041015625,183.3300018310547,Sunnybrook (ORMGP),5.079999923706055,1.3300018310546875,183.1808624267578,13547,09/15/2014,08/23/2018
-1187483629,-1187483629,Minesing T6-3A_13,NVCA - Minesing T6-3A_13,Minesing T6-3A_13_D,44.38307189941406,-79.84485626220703,183.6199951171875,Upper Newmarket (ORMGP),6.349999904632568,1.529998779296875,183.60421752929688,4055,05/27/2014,08/23/2018
-1187483629,-1241745662,Minesing T6-3A_13,NVCA - Minesing T6-3A_13,Minesing T6-3A_13_S,44.38307189941406,-79.84485626220703,183.6199951171875,Upper Newmarket (ORMGP),6.349999904632568,0.4499969482421875,183.62939453125,4055,05/27/2014,08/23/2018
-1187483620,-1187483613,Minesing Pinegrove,NVCA - Minesing - Pinegrove,Minesing Pinegrove,44.37873077392578,-79.8253173828125,219.36000061035156,Upper Newmarket (ORMGP),5.079999923706055,21.33599853515625,211.6376190185547,53137,04/04/2014,11/07/2022
-1098117506,-1293450021,Stouffville MW 28s (CRA-MW28s),York - Stouffville - MW 28s (CRA-MW28s),Stouffville MW 28s (CRA-MW28s),43.94926452636719,-79.27735137939453,242.0800018310547,Halton Till,5.079999923706055,1.5200042724609375,240.99229431152344,155746,08/20/2003,03/31/2022
-1066113844,2140720827,PGMN - LSRCA - W0000298-3 (100 ft) Baldwin,LSRCA - Baldwin BH 3/03 - Int (PGMN),PGMN - LSRCA - W0000298-3 (29m -int),44.26263427734375,-79.33592987060547,230.50340270996094,Scarborough (ORMGP),7.619999885559082,27.4320068359375,230.006103515625,110064,03/20/2003,01/16/2017
-1066113844,600000009,PGMN - LSRCA - W0000298-3 (100 ft) Baldwin,LSRCA - Baldwin BH 3/03 - Int (PGMN),PGMN - LSRCA - W0000298-3 (29m -int) 2019 TEST,44.26263427734375,-79.33592987060547,230.50340270996094,Scarborough (ORMGP),,27.4320011138916,226.58238220214844,125187,03/24/2003,11/07/2018
-1066113844,240000054,PGMN - LSRCA - W0000298-3 (100 ft) Baldwin,LSRCA - Baldwin BH 3/03 - Int (PGMN),PGMN - LSRCA - W0000298-3 (29m -int) 2018 TEST,44.26263427734375,-79.33592987060547,230.50340270996094,Scarborough (ORMGP),,27.4320068359375,228.95558166503906,120005,03/20/2003,03/05/2018
-1037556015,898359049,Cannington SW 06/4D,Durham - Cannington - SW 06-4D,Cannington-SW06-4D,44.34502029418945,-79.0520248413086,259.41900634765625,Thorncliffe (ORMGP),5.079999923706055,12.091415405273438,257.2000732421875,59287,09/20/2006,12/31/2021
-1025542095,-1025542095,Uxville SW 03/2D,Durham - Uxville - SW 03-2D,Uxville SW03-2D,44.01982116699219,-79.22840881347656,334.7139892578125,Mackinaw/Oak Ridges (ORMGP),5.079999923706055,44.19598388671875,319.7529602050781,166,04/18/2005,08/15/2019
-930646375,-781216040,CRA-MW24-05,MW 24-05 (SE Collector),CRA-MW24-05,43.83345413208008,-79.16036987304688,142.10153198242188,Lower Newmarket (ORMGP),,2.8915252685546875,139.76893615722656,96,06/23/2005,07/04/2014
118718,118718,Aurora PW 1 (TH 2/57),York - Aurora - PW 1 (TH 2/57),Aurora PW 1,44.00369644165039,-79.47088623046875,254.0,Channel - Sand (ORMGP),20.319997787475586,92.35440063476562,176.01095581054688,6382,02/01/1982,06/12/2022
123597,123597,Stouffville PW 3,York - Stouffville - PW 3,Stouffville PW 3,43.981685638427734,-79.23080444335938,287.1600036621094,Mackinaw/Oak Ridges (ORMGP),30.479999542236328,20.421600341796875,279.385009765625,243460,06/01/1976,06/12/2022
123722,123722,Holland Landing (Private) Bowman,York - Holland Landing - Private (BOWMAN R ALLAN),Bowman,44.094058990478516,-79.46846008300781,247.611083984375,Thorncliffe (ORMGP),0.3064509928226471,65.53199768066406,212.06106567382812,50,08/05/1976,01/24/2006
126143,126143,Vandorf (Private) Kapoor,York - Vandorf - Private - Vino Kapoor (SCHNIDER P),Kapoor (10 Executive Drive),44.004730224609375,-79.39517211914062,300.74810791015625,Thorncliffe (ORMGP),,72.84719848632812,249.4962921142578,77,10/23/1981,01/10/2006
126687,126687,Holland Landing (Private) Dickie,York - Holland Landing - Private (DICKIE R),DICKIE,44.090694427490234,-79.46595001220703,245.0215606689453,Thorncliffe (ORMGP),14.604999542236328,56.08320617675781,206.59288024902344,50,11/15/1983,01/24/2006
127824,127824,Mari,MARI S,Mari,44.1330451965332,-79.45526885986328,278.74005126953125,Scarborough (ORMGP),15.239999771118164,116.12879943847656,214.9840545654297,50,10/28/1982,01/24/2006
127917,127917,Queensville (Private) Cordick/Parsons,"York - Queensville - Private (PARSONS, TOM)",Queensville (Private) Cordick (Parsons),44.18507766723633,-79.4089126586914,255.85003662109375,Bedrock - Undifferentiated (ORMGP),,75.28559875488281,242.08987426757812,50,07/07/1986,01/24/2006
129937,919245708,Holland Landing MW 03 (TH 5-88),York - Holland Landing - MW 3 (TH 5-88),Holland Landing MW 3,44.10077667236328,-79.46590423583984,252.08999633789062,Scarborough (ORMGP),5.079999923706055,99.66999816894531,223.95407104492188,257985,07/28/1989,11/29/2021
131393,131393,Bathurst Golf - PW1/91,"TRCA - PW 1/91 - Bathurst Glen (Club House Well) (THOMPSON, WM.)",Bathurst Glen (Club House Well),43.9264030456543,-79.47440338134766,314.993408203125,Mackinaw/Oak Ridges (ORMGP),15.239999771118164,53.339996337890625,277.2690734863281,131802,07/26/1991,05/05/2023
131407,131407,Ballantrae (Private) Garth,"York - Ballantrae - Private (GARTH, STEVE)",GARTH,44.037654876708984,-79.3365707397461,319.93548583984375,Channel - Sand (ORMGP),15.239999771118164,58.5216064453125,306.82080078125,49,03/09/1992,01/11/2006
131833,131833,Queensville PW 3,York - Queensville - PW 3,Queensville PW 3,44.122310638427734,-79.44713592529297,280.04998779296875,Thorncliffe (ORMGP),30.479999542236328,103.02239990234375,220.26051330566406,72717,03/17/1990,06/12/2022
132087,132087,Mount Albert PW 2,York - Mount Albert - PW 2,Mount Albert PW 2,44.12954330444336,-79.30968475341797,279.3399963378906,Thorncliffe (ORMGP),0.7741919755935669,54.86399841308594,250.66371154785156,334395,11/01/1993,06/12/2022
132262,451824345,PGMN - LSRCA - W0000071 (GSC-BAL; Ballantrae MW 6 D&I&S),LSRCA - York (MW #6) - Ballantrae - GSC-BH-BAL (PGMN),Ballantrae MW 6d,44.02812194824219,-79.31904602050781,332.2080078125,Scarborough (ORMGP),5.079999923706055,131.6999969482422,280.64996337890625,466668,02/13/1997,03/28/2022
132262,148927,PGMN - LSRCA - W0000071 (GSC-BAL; Ballantrae MW 6 D&I&S),LSRCA - York (MW #6) - Ballantrae - GSC-BH-BAL (PGMN),Ballantrae MW 6i,44.02812194824219,-79.31904602050781,332.2080078125,Channel - Sand (ORMGP),2.5399999618530273,91.39999389648438,306.4132080078125,333445,02/13/1997,03/28/2022
132262,360000456,PGMN - LSRCA - W0000071 (GSC-BAL; Ballantrae MW 6 D&I&S),LSRCA - York (MW #6) - Ballantrae - GSC-BH-BAL (PGMN),PGMN - LSRCA - W0000071 (Ballantrae MW 6s),44.02812194824219,-79.31904602050781,332.2080078125,Mackinaw/Oak Ridges (ORMGP),2.5399999618530273,36.599998474121094,320.2912902832031,133752,02/13/1997,10/10/2017
